title	type	episodes	start_date	end_date	score	users	ranked	popularity	members	synopsis	related_anime	characters	voices	staff
Gakusen Toshi Asterisk (The Asterisk War)	TV	12	2015-10-03 00:00:00	2015-12-19 00:00:00	6.85	312970	4421	280	558101	In the previous century, an unprecedented disaster known as the Invertia drastically reformed the world. The powers of existing nations declined significantly, paving the way for a conglomerate called the Integrated Empire Foundation to assume control. But more importantly, the Invertia led to the emergence of a new species of humans who are born with phenomenal physical capabilities—the Genestella. Its elite are hand-picked across the globe to attend the top six schools, and they duel amongst themselves in entertainment battles called Festas.	['Gakusen Toshi Asterisk 2nd Season', 'Gakusen Toshi Asterisk']	['Toudou, Kirin', 'von Riessfeld, Julis-Alexia', 'Sasamiya, Saya', 'Amagiri, Ayato', 'Enfield, Claudia', 'Lyyneheym, Sylvia', 'Urzaiz, Irene', 'Kühne, Ernesta', 'Yabuki, Eishirou', 'Amagiri, Haruka']	['Ozawa, Ari', 'Kakuma, Ai', 'Izawa, Shiori', 'Tamaru, Atsushi', 'Touyama, Nao', 'Chisuga, Haruka', 'Uchiyama, Yumi', 'Akasaki, Chinatsu', 'Uchida, Yuuma', 'Nakahara, Mai']	[['Ono, Manabu', ['Director']], ['Setou, Kenji', ['Director']], ['Motoyama, Satoshi', ['Sound Director']], ['Iwata, Kazuya', ['Episode Director']]]
