title	type	episodes	start_date	end_date	score	users	ranked	popularity	members	synopsis	related_anime	characters	voices	staff
Kirin Hyoketsu: Atarashiku Ikou Animation Movie	ONA	1	2016-08-02 00:00:00	None	5.26	489	10998	10639	1229	A commercial to advertise Kirin's line of fruit-flavored alcoholic beverages.	None	[]	[]	[]
