title	type	episodes	start_date	end_date	score	users	ranked	popularity	members	synopsis	related_anime	characters	voices	staff
Zettai Muteki Raijin-Oh	TV	51	1991-04-03 00:00:00	1992-03-25 00:00:00	6.74	399	4932	10130	1531	Suddenly, an evil empire, Jaaku, raids the Earth. But the light appears from the Earth, and fights against Jaaku. It is Raijin Oh operated by Eldran. Eldran has protected the earth since the ancient ages. But he was injured during the fight, and Raijin-Oh falls to the ground. On the other hand, Jaaku scatters their weapons, Aku-Darmer, all over the world.	['Genki Bakuhatsu Ganbaruger', 'Zettai Muteki Raijin-Oh (1992)', 'Nekketsu Saikyou Go-Saurer']	['Hoshiyama, Kouji', 'Hyuuga, Jin', 'Shiratori, Maria', 'Tsukishiro, Asuka', 'Izumi, Yuu', 'Himeki, Ruruko', 'Falzeb', 'Eldran', 'Kuriki, Youko', 'Belzeb']	['Maruta, Mari', 'Matsumoto, Rica', 'Yoshida, Konami', 'Iwatsubo, Rie', 'Hayashibara, Megumi', 'Hayashibara, Megumi', 'Hayashibara, Megumi', 'Shimada, Bin', 'Iwatsubo, Rie', 'Yanada, Kiyoyuki']	[['Uchida, Kenji', ['Producer']], ['Kawase, Toshifumi', ['Director', ' Episode Director', ' Script', ' Storyboard']], ['Taniguchi, Gorou', ['Episode Director', ' Storyboard', ' Setting Manager']], ['Yamaguchi, Yuuji', ['Episode Director', ' Storyboard']]]
