title	type	episodes	start_date	end_date	score	users	ranked	popularity	members	synopsis	related_anime	characters	voices	staff
Bulsajo Robot Phoenix King (Defenders of Space)	Movie	1	1984-01-01 00:00:00	None	4.83	185	11640	13217	457	Nicholas, a hypocritical ruler of the Zinba Empire, wants to expand his territory. His plan is to turn the Earth into his own private colony. His detailed plan starts by cutting off all of Earth's defense forces by destroying the city of Orion.	None	[]	[]	[]
