title	type	episodes	start_date	end_date	score	users	ranked	popularity	members	synopsis	related_anime	characters	voices	staff
Tom Sawyer no Bouken Specials	Special	2	2001-02-01 00:00:00	None	6.28	152	7306	12661	565	A summary of the 	['Tom Sawyer no Bouken']	[]	[]	[]
