title	type	episodes	start_date	end_date	score	users	ranked	popularity	members	synopsis	related_anime	characters	voices	staff
Gutchonpa Omoshiro Hanashi	TV	5	1987-11-05 00:00:00	1988-11-04 00:00:00	None	None	15861	16629	166	A short anime that aired during the children's variety program Tondeke Gutchonpa. This one focused on telling funny stories.	['Mama Ohanashi Kikasete']	[]	[]	[]
