title	type	episodes	start_date	end_date	score	users	ranked	popularity	members	synopsis	related_anime	characters	voices	staff
300 En no Otsukiai Anime Edition	OVA	1	2016-09-02 00:00:00	None	6.2	3698	None	5877	7820	One day at the supermarket, a boy meets Manami Sugiura, a petite girl looking at the snacks corner, mulling over as to which snack to buy with her limited budget. Enticed by her cuteness, the boy decides to treat her to a snack worth 300 yen, but only in exchange for something somewhat inappropriate.	['300-en no Otsukiai']	['Sugiura, Manami', 'Onii-chan']	[]	[['Shouji, Ayumu', ['Original Creator']], ['Kasumi, Kyouka', ['Director of Photography']]]
