title	type	episodes	start_date	end_date	score	users	ranked	popularity	members	synopsis	related_anime	characters	voices	staff
Tamala 2010: A Punk Cat in Space OVA	OVA	2	2007-08-24 00:00:00	None	5.5	403	10395	10479	1314	After a long 5-year wait, the team that created the widely acclaimed "TAMALA2010 A Punk Cat in Space" (Winner of the Jury and Public's Prize for Best Animated Feature Film in Canada's FanTasia 2003), brings you a fusion of extremely cute graphics and nice music. Also included are 3 shorts directed by Studio 4C's Hidekazu Ohara. It's a new animation world you'd want to see and listen to again and again.	['Tamala 2010: A Punk Cat in Space']	['Tamala']	[]	[]
