title	type	episodes	start_date	end_date	score	users	ranked	popularity	members	synopsis	related_anime	characters	voices	staff
Muumin (1972)	TV	52	1972-01-09 00:00:00	1972-12-31 00:00:00	6.52	656	6039	9244	2147	A remake of the 1969-70 Moomin series.  This version is more closely based on the books by the Finnish illustrator and writer Tove Jansson.	['Muumin', 'Tanoshii Muumin Ikka']	['Snufkin', 'Moomintroll', 'Little My', 'Moominpappa', 'Moominmamma', 'Sniff', 'Floren', 'The Groke', 'Stinky', 'Hemulen']	['Nishimoto, Hiroyuki', 'Kishida, Kyouko', 'Hori, Junko', 'Takagi, Hitoshi', 'Tani, Ikuko', 'Tomita, Kousei', 'Mutou, Reiko', 'Takiguchi, Junpei', 'Otsuka, Chikao', 'Amenomori, Masashi']	[['Rintaro', ['Episode Director']], ['Higuchi, Masakazu', ['Episode Director']], ['Fujikawa, Keisuke', ['Script', ' Screenplay']], ['Tashiro, Junji', ['Script']]]
