title	type	episodes	start_date	end_date	score	users	ranked	popularity	members	synopsis	related_anime	characters	voices	staff
Restol: Teugsu Gujo Dae (RESTOL, The Full-Armed Rescue Squad)	TV	26	1999-01-29 00:00:00	1999-07-23 00:00:00	6.21	136	7624	11975	724	It is the year 2035, a world filled with advanced science and technology, sophisticated computer systems, audio/video multimedia converstions,world government unification, network wars by hackers, and the future world controlled by one huge multinational company. A 14-year old named Kang Maru, a boy with excellent manuevering skills in a RESTOL simulation game, was chosen by GEONOID, a company with the task of protecting the earth against natural calamities, to pilot RESTOL 03, one of the 5 RESTOLs, to rescue people in different calamities. Now, he and his teammates faces different challenges in their duty, including being hacked their space-based rescue station R-SAT.	None	['Maru, Kang', 'Punky']	['Yamaguchi, Takayuki', 'Ikezawa, Haruna']	[]
