title	type	episodes	start_date	end_date	score	users	ranked	popularity	members	synopsis	related_anime	characters	voices	staff
Er Dan Toutai Ji	TV	2	2015-08-01 00:00:00	None	None	None	15561	18249	57	No synopsis information has been added to this title. Help improve our database by adding a synopsis 	None	[]	[]	[]
