title	type	episodes	start_date	end_date	score	users	ranked	popularity	members	synopsis	related_anime	characters	voices	staff
Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki	Movie	1	1917-04-28 00:00:00	None	None	None	15137	13970	357	No synopsis information has been added to this title. Help improve our database by adding a synopsis 	None	[]	[]	[['Shimokawa, Hekoten', ['Director']]]
