title	type	episodes	start_date	end_date	score	users	ranked	popularity	members	synopsis	related_anime	characters	voices	staff
Biju Tune!	Music	None	2013-08-11 00:00:00	None	None	None	15004	17118	141	An NHK art-music program. Original songs about a minute in a half in length are presented with a motif tying to a real-life art piece. For example, the first song is Asura Chorus which has a motif of sculpted Asura statues from Buddhism. The program has a very irregular release schedule. 	None	[]	[]	[['Inoue, Ryou', ['Animation Director']]]
